model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_lastpos_last,0.5601659751037344,0.03197379992264003,241,0,0.03553359271310435,0.7795037897793873
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_lastpos_middle,0.5269709543568465,0.03216093914559207,241,0,0.21979706272533206,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_mean_last,0.5062240663900415,0.03220533582485341,241,0,0.4487629958476215,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_mean_middle,0.5726141078838174,0.03186636979978662,241,0,0.014152758779433413,0.6979442685747984
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_varpos_last,0.5186721991701245,0.03218536489776506,241,0,0.30320895727516234,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_cosine_varpos_middle,0.5269709543568465,0.03216093914559207,241,0,0.21979706272533206,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_flat_last,0.5311203319502075,0.032145385821664804,241,0,0.18359238148323084,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_flat_middle,0.5311203319502075,0.032145385821664804,241,0,0.18359238148323084,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_lastpos_last,0.5726141078838174,0.03186636979978662,241,0,0.014152758779433413,0.6979442685747984
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_lastpos_middle,0.5228215767634855,0.03217426458189852,241,0,0.25977962374921826,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_mean_last,0.5643153526970954,0.03194026682487457,241,0,0.026537844861687216,0.7401315789473685
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_mean_middle,0.5601659751037344,0.03197379992264003,241,0,0.03553359271310435,0.7795037897793873
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_varpos_last,0.5103734439834025,0.03220089891144463,241,0,0.39836594258298763,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_l2_varpos_middle,0.5145228215767634,0.03219424239480266,241,0,0.3496078178798048,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_flat_last,0.47717842323651455,0.03217426458189852,241,0,0.7802029372746679,0.9876786470682936
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_flat_middle,0.5684647302904564,0.031904459339598526,241,0,0.019526453153965073,0.7401315789473685
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_lastpos_last,0.4315352697095436,0.031904459339598526,241,0,0.9858472412205666,1.0
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_lastpos_middle,0.5269709543568465,0.03216093914559207,241,0,0.21979706272533206,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_mean_last,0.47717842323651455,0.03217426458189852,241,0,0.7802029372746679,0.9876786470682936
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_mean_middle,0.5145228215767634,0.03219424239480266,241,0,0.3496078178798048,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_varpos_last,0.4854771784232365,0.03219424239480266,241,0,0.6967910427248376,0.9876786470682936
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,embed_minus_dot_varpos_middle,0.49377593360995853,0.03220533582485341,241,0,0.6016340574170124,0.9876786470682936
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,llr,0.5311203319502075,0.032145385821664804,241,0,0.18359238148323084,0.9533898305084748
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,logp_ref,0.46887966804979253,0.032145385821664804,241,0,0.8486524127480155,0.9941552561093837
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,minus_entropy,0.5850622406639004,0.031738324230355795,241,0,0.004915770589304368,0.6660950061396811
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,minus_llr,0.46887966804979253,0.032145385821664804,241,0,0.8486524127480155,0.9941552561093837
exp55-mammals,128,eqtl,train,per_subset,tss_proximal,minus_logp_alt,0.4730290456431535,0.03216093914559207,241,0,0.8164076185167691,0.9876786470682936
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,abs_llr,0.5508231620315701,0.04420451004236065,2306,0,0.14400830128736636,0.8375192691291974
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_flat_last,0.5309765732908608,0.030666219685273482,2306,0,0.17303596396803042,0.8469846076743485
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_flat_middle,0.5269047572789045,0.0546217054589192,2306,0,0.31869610126455733,0.9028197905600885
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_lastpos_last,0.5456967703469948,0.018713589698445218,2306,1,0.02231709165830296,0.5480705613132827
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_lastpos_middle,0.5301957517638288,0.02062842108953921,2306,2,0.09332936755160554,0.73570644299389
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_mean_last,0.51086625035035,0.01933835558809564,2306,0,0.29585580912416315,0.9019816538234245
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_mean_middle,0.5630529913416923,0.041816764844290144,2306,0,0.08766436067482324,0.73570644299389
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_varpos_last,0.4860861563006122,0.016004545077101116,2306,0,0.7932703028965588,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_cosine_varpos_middle,0.5293071788285053,0.024546110239848887,2306,0,0.13568926570440762,0.8375192691291974
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_flat_last,0.5486543004295954,0.02977532584601167,2306,0,0.07313282460079826,0.7313282460079825
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_flat_middle,0.5314751890089688,0.05807358556495692,2306,0,0.30232110770682974,0.9019816538234245
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_lastpos_last,0.5427030075839132,0.01682044097050876,2306,0,0.01936714025813722,0.5126595950683381
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_lastpos_middle,0.5586098328972005,0.04082054286692477,2306,0,0.09710079526945559,0.7405992859534748
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_mean_last,0.5479688993943831,0.017798482632241635,2306,0,0.015428274937324276,0.4853550857729716
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_mean_middle,0.5670229458680895,0.045447064762573194,2306,0,0.09189034583184795,0.73570644299389
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_varpos_last,0.4816660088807313,0.04373005090208812,2306,0,0.6562015339919405,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_l2_varpos_middle,0.546176895726572,0.03635479004878011,2306,0,0.12230546778796623,0.8116710221439343
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_flat_last,0.4886283774858458,0.02468166135917035,2306,0,0.6705184769985615,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_flat_middle,0.4665747888051026,0.0415869781451317,2306,0,0.7760123764062303,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_lastpos_last,0.537977580278261,0.04720685216365508,2306,0,0.22378464789931266,0.8756790569973104
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_lastpos_middle,0.44737363591517976,0.04062102689988985,2306,0,0.8818920141689127,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_mean_last,0.5123445355470996,0.027397199669421536,2306,0,0.332959754274747,0.9031535293230082
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_mean_middle,0.5177617266577983,0.01564598343467001,2306,0,0.14682578918247277,0.8375192691291974
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_varpos_last,0.47412647427653043,0.045513880658268197,2306,0,0.706261397682286,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,embed_minus_dot_varpos_middle,0.4939700263616555,0.021077131945555525,2306,0,0.6084550040850786,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,llr,0.5153901660046254,0.01600592558098724,2306,0,0.18415770458955183,0.8469846076743485
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,logp_ref,0.43880589438012735,0.040259598977073804,2306,0,0.9138419847724176,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,minus_entropy,0.5557164256783378,0.04820423570139947,2306,0,0.14283411483063144,0.8375192691291974
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,minus_llr,0.4846098339953746,0.01600592558098724,2306,0,0.8158422954104482,0.9611556430293241
exp55-mammals,256,eqtl,train,global_macro,__global_macro__,minus_logp_alt,0.498316919477571,0.02599486853583571,2306,0,0.5249070184753605,0.9611556430293241
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,abs_llr,0.5069384215091067,0.010411145920113121,2306,0,0.25928878726720306,0.6592087811878045
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_flat_last,0.513009540329575,0.010408623415060058,2306,0,0.109600381181348,0.5871448991857929
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_flat_middle,0.50520381613183,0.010411584554258347,2306,0,0.31598870696936787,0.7254842762051813
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_lastpos_last,0.5145273200346921,0.010407752734728801,2306,1,0.0846051157350111,0.5495551384912524
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_lastpos_middle,0.5065047701647876,0.010411267329627936,2306,2,0.27287103678321645,0.6748965121600234
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_mean_last,0.49956634865568084,0.010412144569210696,2306,0,0.5249059792088542,0.8840701821435661
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_mean_middle,0.5043365134431916,0.010411756869759575,2306,0,0.34618178029470514,0.7599112250371577
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_varpos_last,0.5,0.010412148485293121,2306,0,0.5083067919095423,0.8763910205336937
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_cosine_varpos_middle,0.502601908065915,0.010412007505397872,2306,0,0.4094113673543788,0.8045201541898273
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_flat_last,0.5160450997398092,0.010406785988555527,2306,0,0.06422461853020603,0.5470308277763979
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_flat_middle,0.49956634865568084,0.010412144569210696,2306,0,0.5249059792088542,0.8840701821435661
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_lastpos_last,0.5186470078057241,0.01040490513077972,2306,0,0.03834677079639855,0.46037914199128066
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_lastpos_middle,0.5073720728534259,0.010411016676170587,2306,0,0.24598191899802435,0.6588801401732796
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_mean_last,0.5047701647875108,0.010411674628626098,2306,0,0.3309478239224926,0.7409279640055805
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_mean_middle,0.50520381613183,0.010411584554258347,2306,0,0.31598870696936787,0.7254842762051813
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_varpos_last,0.5147441457068517,0.010407620510310354,2306,0,0.08146637105168927,0.5495551384912524
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_l2_varpos_middle,0.49262792714657416,0.010411016676170589,2306,0,0.7669496273456109,0.932776573798716
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_flat_last,0.5004336513443192,0.010412144569210696,2306,0,0.49169320809045763,0.8711100143334879
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_flat_middle,0.5247181266261925,0.010399417352584713,2306,0,0.009298011073159352,0.23245027682898378
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_last,0.4900260190806591,0.01041007667195431,2306,0,0.8361458798175752,0.9697568193760537
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_middle,0.5078057241977451,0.010410879597508556,2306,0,0.2330503726543891,0.6588801401732796
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_mean_last,0.4986990459670425,0.010412113240498266,2306,0,0.5579465149528284,0.8840701821435661
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_mean_middle,0.513009540329575,0.010408623415060058,2306,0,0.109600381181348,0.5871448991857929
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_last,0.48482220294882916,0.010407350179604629,2306,0,0.9303748292609583,0.978197834503344
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_middle,0.48959236773633996,0.010409892577856336,2306,0,0.8462287186695534,0.9701548328197428
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,llr,0.50520381613183,0.010411584554258347,2306,0,0.31598870696936787,0.7254842762051813
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,logp_ref,0.5,0.010412148485293121,2306,0,0.5083067919095423,0.8763910205336937
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,minus_entropy,0.49696444058976585,0.010411956595522132,2306,0,0.6226143464200642,0.8861993941788635
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,minus_llr,0.49479618386817,0.010411584554258346,2306,0,0.6986750797778165,0.9060627835735373
exp55-mammals,256,eqtl,train,global_pooled,__global_pooled__,minus_logp_alt,0.48048568950563747,0.010404215397735058,2306,0,0.9709662856507234,0.9910993566536341
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,abs_llr,0.5826086956521739,0.04598447785395931,115,0,0.046407960491094837,0.7795037897793873
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_last,0.5130434782608696,0.04660937279083778,115,0,0.42607776331485664,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_middle,0.5130434782608696,0.04660937279083778,115,0,0.42607776331485664,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_last,0.5217391304347826,0.04658115034029925,115,0,0.354661365161413,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_middle,0.5304347826086957,0.046538784574062186,115,0,0.2880060602181988,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_last,0.5391304347826087,0.046482236819795075,115,0,0.22790701477759573,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_middle,0.5217391304347826,0.04658115034029925,115,0,0.354661365161413,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_last,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_middle,0.5304347826086957,0.046538784574062186,115,0,0.2880060602181988,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_flat_last,0.5217391304347826,0.04658115034029925,115,0,0.354661365161413,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_flat_middle,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_last,0.4782608695652174,0.04658115034029925,115,0,0.7119939397818011,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_middle,0.4956521739130435,0.046623477609678075,115,0,0.5739222366851433,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_mean_last,0.4956521739130435,0.046623477609678075,115,0,0.5739222366851433,0.9824631726421855
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_mean_middle,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_last,0.4782608695652174,0.04658115034029925,115,0,0.7119939397818011,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_middle,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_last,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_middle,0.5304347826086957,0.046538784574062186,115,0,0.2880060602181988,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_last,0.48695652173913045,0.04660937279083778,115,0,0.645338634838587,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.4782608695652174,0.04658115034029925,115,0,0.7119939397818011,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_last,0.5391304347826087,0.046482236819795075,115,0,0.22790701477759573,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_middle,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_last,0.5130434782608696,0.04660937279083778,115,0,0.42607776331485664,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_middle,0.5739130434782609,0.04611298619353392,115,0,0.06767520491740778,0.843886482924666
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,llr,0.5130434782608696,0.04660937279083778,115,0,0.42607776331485664,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,logp_ref,0.5043478260869565,0.046623477609678075,115,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,minus_entropy,0.5478260869565217,0.046411455239490106,115,0,0.17556268487771606,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,minus_llr,0.48695652173913045,0.04660937279083778,115,0,0.645338634838587,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,3_prime_UTR_variant,minus_logp_alt,0.4782608695652174,0.04658115034029925,115,0,0.7119939397818011,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,abs_llr,0.6470588235294118,0.06691723046994365,51,0,0.024436946159135164,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_last,0.7058823529411765,0.06380307582901652,51,0,0.0023006548558832662,0.48719749889292696
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_middle,0.6470588235294118,0.06691723046994365,51,0,0.024436946159135164,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_last,0.5098039215686274,0.07000054385249183,51,0,0.5,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_middle,0.5882352941176471,0.06891519836811837,51,0,0.1312187678555219,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_last,0.5686274509803921,0.06935137486400768,51,0,0.2005309955139687,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_middle,0.6470588235294118,0.06691723046994365,51,0,0.024436946159135164,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_last,0.47058823529411764,0.06989276773952995,51,0,0.7120753261340766,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_middle,0.5686274509803921,0.06935137486400768,51,0,0.2005309955139687,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_flat_last,0.6862745098039216,0.06497387212388346,51,0,0.005486781449860256,0.6660950061396811
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_flat_middle,0.6470588235294118,0.06691723046994365,51,0,0.024436946159135164,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_last,0.5882352941176471,0.06891519836811837,51,0,0.1312187678555219,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_middle,0.6078431372549019,0.06836606453024294,51,0,0.08038980090599424,0.8562227315431339
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_mean_last,0.6274509803921569,0.06770122476910462,51,0,0.045957274907927115,0.7795037897793873
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_mean_middle,0.6470588235294118,0.06691723046994365,51,0,0.024436946159135164,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_last,0.6274509803921569,0.06770122476910462,51,0,0.045957274907927115,0.7795037897793873
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_middle,0.6274509803921569,0.06770122476910462,51,0,0.045957274907927115,0.7795037897793873
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_last,0.37254901960784315,0.06770122476910462,51,0,0.9755630538408648,1.0
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_middle,0.5490196078431373,0.0696767153903395,51,0,0.28792467386592335,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_last,0.37254901960784315,0.06770122476910462,51,0,0.9755630538408648,1.0
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.43137254901960786,0.06935137486400768,51,0,0.8687812321444781,0.9941552561093837
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_last,0.37254901960784315,0.06770122476910462,51,0,0.9755630538408648,1.0
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_middle,0.5490196078431373,0.0696767153903395,51,0,0.28792467386592335,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_last,0.27450980392156865,0.062489869213841,51,0,0.9996894782718861,1.0
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_middle,0.45098039215686275,0.0696767153903395,51,0,0.7994690044860313,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,llr,0.5294117647058824,0.06989276773952995,51,0,0.3898839652765371,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,logp_ref,0.45098039215686275,0.0696767153903395,51,0,0.7994690044860313,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,minus_entropy,0.7058823529411765,0.06380307582901652,51,0,0.0023006548558832662,0.48719749889292696
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,minus_llr,0.47058823529411764,0.06989276773952995,51,0,0.7120753261340766,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,5_prime_UTR_variant,minus_logp_alt,0.49019607843137253,0.07000054385249183,51,0,0.6101160347234629,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,abs_llr,0.5,0.012206018562731848,1678,0,0.509737542885862,0.9658185023100544
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_flat_last,0.5077473182359953,0.012204553241364685,1678,0,0.27083754839727187,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_flat_middle,0.4922526817640048,0.012204553241364687,1678,0,0.7450862965747536,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_lastpos_last,0.5128128724672228,0.012202010187737755,1678,1,0.1525368264227184,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_lastpos_middle,0.5026817640047676,0.012205842993560347,1678,1,0.4225613684697119,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_mean_last,0.49165673420738976,0.012204319120468276,1678,0,0.7605061042498935,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_mean_middle,0.4868891537544696,0.012201821551394104,1678,0,0.8640184372812943,0.9941552561093837
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_varpos_last,0.5035756853396901,0.01220570643801432,1678,0,0.3941495323772271,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_cosine_varpos_middle,0.4928486293206198,0.01220477001596808,1678,0,0.7291624516027282,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_flat_last,0.5005959475566151,0.012206009892708581,1678,0,0.49026245711413796,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_flat_middle,0.4862932061978546,0.012201431260044977,1678,0,0.8743884705391249,0.998983971418867
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_lastpos_last,0.5154946364719905,0.012200156221293135,1678,0,0.10655707733790114,0.9083345021520343
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_lastpos_middle,0.5041716328963052,0.012205593724349206,1678,0,0.3754919436112449,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_mean_last,0.4892729439809297,0.012203209152875412,1678,0,0.8167999579716333,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_mean_middle,0.4868891537544696,0.012201821551394104,1678,0,0.8640184372812943,0.9941552561093837
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_varpos_last,0.5125148986889154,0.012202194484797355,1678,0,0.15843913214647115,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_l2_varpos_middle,0.4785458879618594,0.012194777039947289,1678,0,0.9626475037902468,1.0
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_flat_last,0.5071513706793802,0.01220477001596808,1678,0,0.2872427671592641,0.9533898305084748
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_flat_middle,0.5262216924910608,0.012189221846656124,1678,0,0.016825966601090505,0.7401315789473685
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_lastpos_last,0.4964243146603099,0.01220570643801432,1678,0,0.6245080563887551,0.9876786470682936
exp55-mammals,256,eqtl,train,per_subset,distal,embed_minus_dot_lastpos_middle,0.5232419547079857,0.012192824330798486,1678,0,0.03005652786993741,0.7401315789473685
